D0093,B3993,382,406,31,F0741
D0093,B8335,160,190,4,F0814
D0093,B0411,531,550,5,E2368
D0093,S003,315,337,1,E0045
D0093,B0049,259,289,1,E1464
D0093,B5986,183,203,2,E1383
D0093,B0881,65,71,65,F0688
D0093,B3960,220,244,1,E0903
D0093,B8593,265,284,8,F0822
D0093,B1290,396,404,39,F0698
D0093,B3960,673,692,2,E2750
D0093,B4931,212,219,24,F0753
D0093,B2539,637,655,4,F0720
D0093,B0820,126,151,98,F0687
D0093,S262,153,163,1,E2232
D0093,B1311,484,501,31,F0699
D0093,B0411,678,684,3,E2367
D0093,B3384,644,649,31,F0735
D0093,B8595,27,41,57,F0823
D0093,B0273,690,718,47,F0676
D0093,B3001,664,683,13,F0729
D0093,B3960,70,87,1,E0453
D0093,B1088,329,351,16,F0693
D0093,S178,527,552,1,E1754
D0093,S236,161,172,1,E2060
D0093,S282,117,138,5,E2368
D0093,S086,437,447,1,E1381
D0093,B3960,240,250,5,E0044
D0093,B3946,68,92,7,F0739
D0093,B7292,402,419,16,F0786
D0093,B3960,601,625,2,E0588
D0093,S331,287,316,2,E2579
D0093,B3960,656,676,2,E2184
D0093,B1725,579,604,47,F0704
D0094,B5676,65,71,50,F0845
D0094,B1204,450,456,31,F0833
D0094,B6104,627,644,51,F0849
D0094,B7753,589,617,2,E1426
D0094,B8598,361,379,14,E2939
D0094,B2954,325,337,49,F0838
D0094,B3338,97,106,43,F0839
D0094,B7426,2,29,58,F0850
D0094,S099,145,174,1,E1425
D0094,B5402,163,177,52,F0844
D0094,B0819,401,426,58,F0832
D0094,S395,431,446,14,E2939
D0094,B1950,509,528,62,F0834
D0094,B0077,502,512,92,F0831
D0094,B5961,494,520,54,F0847
D0094,B6080,329,340,51,F0848
D0094,B7753,372,381,1,E1425
D0094,B7739,230,246,87,F0851
D0094,B5944,522,541,48,F0846
D0094,B2221,324,336,85,F0835
D0094,B8598,450,477,81,F0853
D0094,B2230,660,687,62,F0836
D0095,B4695,635,660,97,F0842
D0096,B5396,202,209,73,F0843
D0096,B4594,423,452,47,F0841
D0096,B3819,69,92,83,F0840
D0096,B9079,23,52,80,F0854
D0096,B2795,602,621,50,F0837
D0096,B7753,106,134,28,F0852
D0096,S099,480,486,2,E1426
D0102,S319,547,570,1,E2517
D0102,S319,257,262,2,E2518
D0102,B3821,454,470,32,F0866
D0102,B5610,113,142,46,F0871
D0102,B8099,14,26,70,F0878
D0102,S320,286,300,2,E2522
D0102,B0442,555,575,1,E2517
D0102,B5165,13,18,2,E2518
D0102,S319,388,398,1,E2514
D0102,B5165,63,75,59,F0868
D0102,B1345,473,480,98,F0859
D0102,S319,32,40,1,E2515
D0102,B0688,546,554,71,F0857
D0102,B3541,386,395,46,F0865
D0102,B1944,132,148,55,F0863
D0102,B6111,31,59,12,F0873
D0102,B7561,475,502,54,F0876
D0102,B4631,249,278,56,F0867
D0102,S319,631,636,1,E2519
D0102,B7561,90,101,2,E2522
D0102,B0442,415,423,1,E2515
D0102,B0442,334,343,94,F0856
D0102,B5700,139,151,1,E2457
D0102,B5700,430,435,31,F0872
D0102,B0706,599,605,43,F0858
D0102,B0442,235,256,1,E2516
D0102,B5460,407,412,85,F0869
D0102,S239,94,113,18,E2074
D0102,B0321,298,325,1,E2514
D0102,B9126,539,561,48,F0880
D0102,S310,216,226,2,E2478
D0102,B2973,82,107,43,F0864
D0102,B5460,194,217,1,E2519
D0102,B1603,290,306,18,E2074
D0102,B6862,425,454,39,F0874
D0102,B1667,186,193,63,F0862
D0102,B0321,412,428,91,F0855
D0102,S319,441,460,1,E2516
D0102,B7511,32,58,50,F0875
D0102,B8740,47,59,62,F0879
D0102,S302,462,483,1,E2457
D0102,B8017,696,705,51,F0877
D0103,B1603,513,534,8,F0861
D0103,B5522,226,252,38,F0870
D0103,B1545,245,266,46,F0860
D0103,B1345,213,222,2,E2478
D0109,S521,601,608,1,E3732
D0109,B4852,490,500,43,F0904
D0109,B3100,177,572,15,F0896
D0109,B6179,332,583,3,E3779
D0109,S359,238,576,3,E2784
D0109,B3689,444,625,96,F0899
D0109,B3719,626,695,79,F0900
D0110,S367,260,713,1,E2819
D0111,B7219,284,397,65,F0917
D0111,B6179,96,695,2,E3637
D0112,B6179,456,529,2,E3741
D0112,B6179,290,673,1,E3773
D0113,B6179,514,672,1,E3691
D0114,S519,417,513,1,E3690
D0114,B0825,237,491,66,F0885
D0114,B5996,258,610,74,F0912
D0114,B4926,509,712,58,F0906
D0115,B6179,482,682,3,E3776
D0116,B4148,297,461,98,F0901
D0116,S494,301,471,2,E3548
D0116,B6179,482,531,1,E3732
D0116,B3351,614,691,60,F0897
D0117,S521,156,555,2,E3741
D0117,B2468,447,461,89,F0893
D0117,B6179,256,573,3,E3738
D0117,S521,284,665,1,E3733
D0117,B6179,139,361,1,E3692
D0117,B1230,256,390,84,F0887
D0117,B6009,80,566,55,F0913
D0117,S381,343,391,1,E2888
D0117,B8438,19,453,87,F0925
D0117,S514,663,716,2,E3615
D0117,B6179,569,669,6,E2778
D0117,B3355,23,73,1,E2885
D0117,B6179,5,400,90,F0914
D0117,B8647,174,79,98,F0927
D0117,B9179,31,220,64,F0931
D0117,S526,210,618,1,E3792
D0117,B1621,131,342,39,F0890
D0117,S382,669,704,1,E2892
D0117,S515,420,680,2,E3640
D0117,S379,141,164,1,E2879
D0117,B6179,146,478,1,E3735
D0117,B5401,407,441,66,F0909
D0117,B8320,471,651,1,E2879
D0117,B5252,27,215,2,E2914
D0117,B0436,584,684,53,F0883
D0117,S359,235,463,2,E2776
D0117,B6368,566,720,16,F0915
D0117,S330,21,261,2,E2569
D0117,B6179,392,580,1,E3792
D0117,S519,293,342,1,E3692
D0117,S524,198,457,3,E3779
D0117,S521,206,661,1,E3736
D0117,S524,643,715,3,E3776
D0117,B4148,624,686,5,E2925
D0117,B6179,580,548,1,E3639
D0117,B9179,688,701,3,E2784
D0117,B0805,520,600,1,E2892
D0117,S519,74,588,1,E3693
D0117,B6179,464,715,2,E3615
D0117,B8333,204,256,2,E2710
D0117,S524,524,695,1,E3773
D0117,S391,351,576,5,E2925
D0117,B4201,681,704,1,E3909
D0117,S359,436,673,3,E2785
D0117,S515,425,620,1,E3639
D0117,S381,641,714,1,E2886
D0117,B7464,695,717,50,F0919
D0117,B2594,151,197,95,F0895
D0117,B7368,591,636,91,F0918
D0117,S515,356,607,2,E3637
D0117,B3355,259,566,27,F0898
D0117,B0805,247,314,2,E3548
D0117,S381,445,562,1,E2885
D0117,B4234,580,685,85,F0903
D0117,B9179,547,501,3,E2785
D0117,S521,51,208,3,E3738
D0117,S557,458,676,1,E3909
D0117,B5614,495,702,90,F0911
D0117,S524,571,311,4,E3777
D0117,B6179,114,428,4,E3777
D0117,S515,627,664,1,E3638
D0117,B8896,459,611,83,F0929
D0117,B6179,660,685,1,E3733
D0117,B1004,7,353,46,F0886
D0117,B4879,345,617,83,F0905
D0117,B2525,498,357,85,F0894
D0117,B8320,670,627,59,F0922
D0117,B8448,230,434,50,F0926
D0117,B2029,433,591,60,F0892
D0117,B8333,629,680,92,F0923
D0117,B8431,574,679,73,F0924
D0117,S521,643,701,4,E3739
D0117,B7867,131,414,71,F0921
D0117,B5560,476,558,2,E2776
D0117,S342,441,623,2,E2710
D0117,B0805,191,478,83,F0884
D0117,S524,206,370,4,E3775
D0117,S463,243,309,4,E3352
D0117,S367,477,495,1,E2816
D0117,B0179,477,627,82,F0881
D0117,B8686,545,685,78,F0928
D0117,B6179,336,579,1,E3638
D0117,S521,484,665,7,E3740
D0117,B6179,154,611,4,E3731
D0117,S521,22,394,1,E3730
D0117,B9184,473,696,64,F0932
D0117,B6179,400,707,1,E3690
D0117,B4234,584,718,4,E2774
D0117,B0805,136,310,1,E2887
D0117,S386,55,587,2,E2914
D0117,S515,350,631,2,E3636
D0117,S359,110,699,4,E2774
D0117,B9149,442,478,61,F0930
D0117,S359,486,591,4,E2777
D0117,B5252,634,701,99,F0908
D0117,S359,259,658,6,E2778
D0117,S521,378,701,5,E3734
D0117,S518,485,556,1,E3678
D0117,B6179,464,718,1,E3737
D0117,S518,533,485,1,E3677
D0117,B4984,209,500,56,F0907
D0117,B6179,250,489,7,E3740
D0117,B8896,478,479,1,E2888
D0117,S524,140,705,2,E3774
D0117,B0258,42,255,97,F0882
D0117,S344,270,503,3,E2719
D0117,B7219,220,634,1,E2886
D0117,B5560,616,719,59,F0910
D0117,B4234,94,440,2,E2569
D0117,B6179,502,617,5,E3734
D0117,S523,246,408,1,E3761
D0117,B6179,147,260,2,E3636
D0117,B6179,218,327,4,E2777
D0117,B1400,586,704,87,F0888
D0117,B6179,324,637,1,E3761
D0117,B6179,237,371,1,E3736
D0117,B6179,557,628,1,E3678
D0117,B1968,414,608,54,F0891
D0117,B7686,492,480,35,F0920
D0117,B6179,166,459,2,E3774
D0117,S521,440,576,1,E3735
D0117,B6179,295,463,1,E3693
D0117,B5252,74,673,1,E2816
D0117,B4201,211,290,90,F0902
D0117,B6588,217,351,75,F0916
D0117,B8686,11,678,4,E3352
D0117,B1230,651,696,3,E2719
D0117,S524,640,699,5,E3778
D0117,S381,152,487,1,E2887
D0117,S521,483,688,1,E3737
D0117,B6179,215,334,2,E3640
D0117,B8647,316,641,1,E2819
D0117,B1577,391,75,52,F0889
D0117,S519,295,337,1,E3691
D0117,B6179,494,523,1,E3730
D0117,B6179,595,655,1,E3677
D0117,S521,520,614,4,E3731
D0117,B6179,533,651,5,E3778
D0117,B6179,358,576,4,E3775
D0117,B6179,467,670,4,E3739
D0118,B3647,202,219,45,F0964
D0118,B5550,465,474,67,F0986
D0118,B5540,519,536,18,F0985
D0118,B6858,624,636,41,F0997
D0118,B3732,376,394,83,F0965
D0118,B9144,143,157,14,F1019
D0118,B0532,83,105,50,F0938
D0118,B6811,24,29,64,F0996
D0118,B8367,71,92,41,F1011
D0118,B0429,391,421,40,F0935
D0118,B4925,476,487,57,F0976
D0118,B4630,388,410,50,F0975
D0118,B5436,264,284,43,F0983
D0118,B1426,527,547,69,F0944
D0118,B1047,471,482,67,F0941
D0118,B6623,362,384,20,F0993
D0118,B8195,190,206,46,F1007
D0118,B3453,138,165,76,F0962
D0118,B4551,605,628,66,F0974
D0118,B7723,360,369,57,F1003
D0118,B7482,392,420,39,F1001
D0118,B6735,333,354,23,F0995
D0118,B5892,369,396,78,F0988
D0118,B0870,561,589,77,F0939
D0118,B2215,414,440,55,F0952
D0118,B4414,33,38,24,F0973
D0118,B7546,324,348,19,F1002
D0118,B9014,37,44,45,F1017
D0118,B3601,119,126,15,F0963
D0118,B3867,452,463,50,F0966
D0118,B3267,336,352,26,F0960
D0118,B9108,278,301,11,F1018
D0118,B1314,169,180,40,F0942
D0118,B4042,542,568,33,F0969
D0118,S125,546,552,2,E1526
D0118,B6336,622,634,38,F0990
D0118,B5334,452,457,71,F0981
D0118,B8220,282,296,36,F1010
D0118,B8175,479,495,38,F1006
D0118,B5629,457,469,8,F0987
D0118,B5445,137,152,40,F0984
D0118,B2574,226,249,61,F0954
D0118,B5124,223,240,54,F0979
D0118,B7334,156,176,72,F0998
D0118,B8217,562,579,65,F1009
D0118,B2682,30,49,21,F0956
D0118,B4126,639,652,55,F0970
D0119,B2117,128,155,81,F0951
D0119,B5099,209,234,71,F0978
D0119,B6340,261,271,47,F0991
D0119,B6163,63,86,81,F0989
D0119,B5344,96,116,44,F0982
D0119,B8202,103,118,63,F1008
D0119,B1934,211,217,38,F0950
D0119,B1573,427,455,65,F0948
D0119,B8666,391,400,47,F1014
D0119,B1034,673,692,53,F0940
D0120,B2687,548,576,54,F0957
D0120,B4228,427,446,54,F0971
D0120,B2620,651,668,39,F0955
D0121,B3358,143,161,29,F0961
D0121,B8472,467,488,38,F1012
D0121,B0529,479,508,36,F0937
D0121,B3878,131,149,8,F0967
D0121,B3976,541,566,66,F0968
D0121,B7956,40,68,37,F1004
D0121,B6519,660,670,54,F0992
D0122,B0223,112,118,43,F0934
D0122,B7463,681,687,36,F1000
D0123,B7448,611,637,24,F0999
D0123,B3254,431,438,28,F0959
D0123,B6646,382,389,92,F0994
D0123,B1424,276,288,58,F0943
D0123,B8691,415,421,43,F1015
D0123,B2566,697,720,62,F0953
D0124,S309,634,643,1,E2477
D0124,B6163,606,625,1,E2477
D0124,B4279,282,299,33,F0972
D0124,B1481,529,544,40,F0945
D0124,B8784,580,610,28,F1016
D0124,B8061,73,78,20,F1005
D0124,B8563,264,289,40,F1013
D0124,B2808,517,531,58,F0958
D0124,B1514,167,194,43,F0946
D0124,B1617,164,194,54,F0949
D0124,B3647,582,596,2,E1526
D0124,B4961,294,324,40,F0977
D0124,B0445,235,254,55,F0936
D0124,B0003,228,258,20,F0933
D0124,B1521,422,445,78,F0947
D0124,B9163,558,585,8,F1020
D0124,B5286,595,610,40,F0980
D0128,B7551,243,259,10,F1098
D0128,B1341,583,591,22,F1034
D0128,B7201,636,643,6,F1094
D0128,B1687,457,463,12,F1037
D0128,B3357,673,693,42,F1057
D0129,B2563,627,652,22,F1051
D0130,B1472,335,348,24,F1036
D0130,B7530,433,447,10,F1097
D0130,B5253,354,361,8,F1080
D0130,B1467,87,107,22,F1035
D0130,B0920,199,219,17,F1031
D0130,B3884,647,671,15,F1061
D0131,B3295,58,83,31,F1056
D0131,B4420,413,422,8,F1066
D0131,B1830,10,34,37,F1041
D0131,B8088,233,249,36,F1100
D0131,B4434,32,46,16,F1067
D0131,B1810,510,536,37,F1040
D0131,B0705,650,655,67,F1030
D0132,B6888,572,599,9,F1090
D0132,B4778,370,382,56,F1073
D0132,B4885,473,493,24,F1076
D0132,B8627,486,506,27,F1102
D0132,B2287,167,180,4,F1046
D0132,B4464,190,205,26,F1068
D0132,B1188,300,312,14,F1033
D0132,B5680,242,267,41,F1085
D0132,B5005,601,614,40,F1077
D0132,B6664,717,720,7,F1089
D0133,B2093,125,152,20,F1044
D0133,B0199,590,617,53,F1022
D0133,B4360,551,562,38,F1064
D0133,B3902,338,359,27,F1062
D0133,B0363,484,513,13,F1024
D0133,B8877,435,441,5,F1110
D0133,B9012,681,688,12,F1112
D0134,B0385,153,176,64,F1025
D0134,B2024,465,491,55,F1043
D0134,B8874,615,635,31,F1109
D0134,B4794,569,584,38,F1074
D0134,B6185,551,566,21,F1087
D0134,B2429,246,251,58,F1047
D0134,B4730,384,397,45,F1072
D0134,B7072,153,178,18,F1093
D0134,B2096,582,590,18,F1045
D0134,B7215,182,201,16,F1095
D0134,B9132,146,166,7,F1114
D0134,B3054,459,486,22,F1054
D0134,B8845,469,495,23,F1107
D0134,B4682,525,548,16,F1070
D0134,B8209,360,381,14,F1101
D0134,B8951,239,265,12,F1111
D0134,B7056,398,425,40,F1092
D0134,B1700,584,594,49,F1038
D0134,B3669,65,80,27,F1059
D0134,B2542,235,256,38,F1049
D0134,B5878,132,139,15,F1086
D0134,B2489,289,301,11,F1048
D0134,B6335,299,304,20,F1088
D0134,B5015,347,370,32,F1078
D0134,B0131,24,45,85,F1021
D0134,B5447,506,512,10,F1081
D0134,B4070,182,197,26,F1063
D0134,B8692,179,184,22,F1105
D0134,B7992,638,658,3,F1099
D0134,B4727,627,635,17,F1071
D0134,B2550,56,68,33,F1050
D0134,B0349,602,625,16,F1023
D0134,B2884,425,438,19,F1053
D0134,B2600,217,238,32,F1052
D0134,B7051,70,87,20,F1091
D0134,B0567,296,314,11,F1028
D0134,B0496,449,465,32,F1026
D0134,B1984,695,711,19,F1042
D0134,B5588,189,209,27,F1084
D0134,B7348,165,181,22,F1096
D0134,B1150,361,376,9,F1032
D0134,B3587,337,367,17,F1058
D0134,B5512,270,276,34,F1082
D0134,B0626,23,38,27,F1029
D0134,B8713,301,319,17,F1106
D0134,B4822,79,84,17,F1075
D0134,B4387,255,270,19,F1065
D0134,B0521,47,74,26,F1027
D0134,B8643,472,477,34,F1104
D0134,B4567,487,497,5,F1069
D0134,B5203,360,366,19,F1079
D0134,B8630,559,580,28,F1103
D0134,B3201,13,31,51,F1055
D0134,B9022,534,559,8,F1113
D0134,B8870,245,250,10,F1108
D0134,B3739,244,251,26,F1060
D0134,B5545,503,515,24,F1083
D0134,B1775,445,460,13,F1039
D0135,B7713,670,681,24,F1195
D0136,S612,306,336,2,E4349
D0136,B2794,568,579,1,E4612
D0136,B7324,69,84,31,F1190
D0136,S619,710,717,3,E4460
D0137,B8130,572,595,37,F1199
D0137,S611,182,202,1,E4331
D0137,B0356,707,720,2,E4349
D0138,S612,81,89,1,E4350
D0138,B1081,676,697,42,F1127
D0139,B0045,55,68,28,F1115
D0139,S613,44,70,2,E4365
D0139,S629,53,65,1,E4574
D0139,B9146,149,159,15,F1207
D0139,B7386,263,281,69,F1191
D0139,B1091,277,300,24,F1128
D0139,B5751,9,34,1,E4350
D0139,B7324,648,670,1,E4354
D0140,B7528,511,539,1,E4355
D0140,B1487,561,579,36,F1131
D0140,B1025,708,720,8,F1125
D0141,B6083,672,689,54,F1178
D0142,B2327,324,353,10,F1142
D0142,B3158,387,406,1,E4346
D0142,B2690,465,487,25,F1148
D0142,B0256,448,478,22,F1119
D0142,B7528,301,313,39,F1193
D0142,S627,236,246,1,E4543
D0142,B7285,74,79,63,F1188
D0142,B6957,81,106,6,F1186
D0142,B1133,89,107,31,F1129
D0142,B1079,621,637,37,F1126
D0142,B1081,117,139,4,E4340
D0142,S612,420,443,2,E4357
D0142,B5751,19,32,39,F1176
D0142,S611,536,554,1,E4330
D0142,B2728,572,579,42,F1149
D0142,S624,84,96,1,E4522
D0142,S626,10,37,1,E4531
D0142,B4456,104,109,22,F1164
D0142,B4967,351,373,24,F1170
D0142,S630,224,247,1,E4611
D0142,B1524,24,42,71,F1132
D0142,S627,690,696,1,E4542
D0142,B2794,474,504,1,E4461
D0142,B7605,300,309,32,F1194
D0142,B6856,208,233,25,F1184
D0142,B8082,102,127,31,F1198
D0142,S612,23,51,1,E4352
D0142,B8417,443,467,12,F1203
D0142,B1618,81,90,44,F1134
D0142,B3158,169,182,3,E4345
D0142,B5153,708,720,23,F1172
D0142,B2475,6,19,1,E4343
D0142,S612,286,295,2,E4353
D0142,B8964,424,440,3,E4358
D0142,B7492,44,56,14,F1192
D0142,B8733,210,240,34,F1204
D0142,B2968,190,207,22,F1152
D0142,B1674,684,689,26,F1135
D0142,B7036,433,455,8,F1187
D0142,B2794,536,554,1,E4330
D0142,B6060,401,409,39,F1177
D0142,B8256,131,136,18,F1200
D0142,B5109,55,68,66,F1171
D0142,B2810,157,174,1,E4331
D0142,B2794,286,300,29,F1150
D0142,S613,16,38,1,E4364
D0142,B2794,340,359,2,E4462
D0142,B4880,308,316,40,F1168
D0142,S612,256,272,1,E4361
D0142,S629,199,210,1,E4571
D0142,B2794,65,78,1,E4573
D0142,B0964,340,356,24,F1123
D0142,S612,268,298,2,E4360
D0142,B8964,82,95,1,E4361
D0142,B9037,98,118,29,F1206
D0142,B2078,362,391,16,F1140
D0142,B2794,65,80,1,E4542
D0142,S624,563,575,1,E4521
D0142,B8263,343,353,31,F1201
D0142,B3564,69,82,19,F1158
D0142,B6083,51,65,2,E3335
D0142,B2794,149,174,1,E4531
D0142,B6169,363,370,91,F1179
D0142,B0232,589,597,49,F1118
D0142,B2794,350,378,1,E4366
D0142,S612,387,406,3,E4358
D0142,B2810,636,652,67,F1151
D0142,S612,102,127,1,E4346
D0142,S619,680,695,2,E4463
D0142,B0474,416,427,67,F1121
D0142,B8964,2,16,2,E4357
D0142,S612,406,428,1,E4355
D0142,B2794,623,640,1,E4521
D0142,B1817,402,429,34,F1137
D0142,B2661,511,541,8,F1147
D0142,B1177,310,335,17,F1130
D0142,B0356,59,70,2,E4370
D0142,B2436,636,652,34,F1143
D0142,S629,348,369,2,E4572
D0142,B8964,504,532,2,E4360
D0142,B6899,42,67,10,F1185
D0142,B3159,86,114,25,F1154
D0142,B6250,445,454,5,F1180
D0142,B2794,515,537,1,E4571
D0142,S612,228,233,3,E4345
D0142,B0216,344,370,48,F1117
D0142,B6749,673,683,5,F1183
D0142,B4584,332,337,9,F1166
D0142,B4303,361,379,18,F1162
D0142,B1930,559,568,11,F1139
D0142,S463,388,416,2,E3335
D0142,S612,559,578,4,E4340
D0142,B2649,515,533,19,F1146
D0142,B2794,406,432,1,E4522
D0142,B4848,346,369,46,F1167
D0142,S629,383,410,1,E4573
D0142,B3831,673,698,40,F1161
D0142,B3257,542,557,19,F1155
D0142,B0356,633,649,24,F1120
D0142,B8272,140,163,21,F1202
D0142,B4304,405,419,28,F1163
D0142,B3665,691,707,32,F1159
D0142,B2272,637,650,5,F1141
D0142,S448,490,499,2,E3271
D0142,B5355,415,445,21,F1173
D0142,S612,97,118,1,E4343
D0142,B7921,205,231,32,F1197
D0142,B2794,244,255,2,E4365
D0142,B3158,321,339,66,F1153
D0142,S448,418,438,2,E3270
D0142,B1538,371,395,23,F1133
D0142,B3517,302,329,27,F1157
D0142,B2794,437,464,2,E4463
D0142,S609,643,669,5,E4319
D0142,B5611,98,103,34,F1175
D0142,B0701,672,677,24,F1122
D0142,B2475,135,165,41,F1144
D0142,S613,685,700,2,E4370
D0142,B8964,420,433,69,F1205
D0142,S613,679,703,1,E4366
D0142,B1911,544,568,9,F1138
D0142,B2794,196,223,2,E4572
D0142,B2794,521,531,1,E4543
D0142,B0144,161,188,48,F1116
D0142,B2562,427,457,14,F1145
D0142,B2794,328,358,1,E4405
D0142,S612,54,73,1,E4354
D0142,S631,691,713,8,E4642
D0142,B2794,365,377,5,E4319
D0142,B8964,496,510,5,E4359
D0142,B4963,69,96,7,F1169
D0142,B7856,181,204,17,F1196
D0142,S619,113,122,2,E4462
D0142,S630,709,719,1,E4612
D0142,B2794,66,78,1,E4574
D0142,B7316,452,476,36,F1189
D0142,B6631,344,362,22,F1182
D0142,B3718,112,141,30,F1160
D0142,S615,237,255,1,E4405
D0142,B2794,374,381,1,E4364
D0142,B1755,279,298,36,F1136
D0142,B6083,700,720,2,E3270
D0142,B3366,598,619,49,F1156
D0142,B7285,71,99,2,E4353
D0142,B7285,533,538,1,E4352
D0142,B2794,82,90,8,E4642
D0142,B6515,12,32,23,F1181
D0142,B1002,67,81,25,F1124
D0142,B5584,261,282,3,F1174
D0142,S619,393,400,1,E4461
D0142,S612,347,354,5,E4359
D0142,B2794,39,58,1,E4611
D0142,B4508,564,578,22,F1165
D0142,B2794,609,617,3,E4460
D0142,B6083,127,132,2,E3271
D0143,B6356,282,309,21,F1270
D0143,B2536,165,193,10,F1232
D0143,B3754,641,665,18,F1245
D0144,B7913,113,138,12,F1287
D0144,B6771,436,464,3,F1275
D0144,B6189,134,139,6,F1267
D0144,B3224,412,421,28,F1243
D0144,B3036,191,216,2,F1240
D0144,B3858,248,275,18,F1247
D0144,B0817,14,35,33,F1216
D0144,B0311,110,134,17,F1211
D0144,B6757,545,559,16,F1274
D0144,B1654,379,404,27,F1223
D0144,B1569,593,608,7,F1221
D0144,B1772,43,59,20,F1226
D0144,B0380,616,640,26,F1212
D0144,B4900,350,370,21,F1257
D0144,B1864,141,146,2,F1228
D0144,B8895,653,680,8,F1296
D0145,B1777,247,252,3,F1227
D0145,B4039,618,634,5,F1249
D0145,B2711,327,353,7,F1235
D0145,B0229,93,100,17,F1209
D0145,B6262,356,380,9,F1269
D0145,B2603,72,87,44,F1233
D0145,B5497,295,302,16,F1262
D0145,B6854,414,438,4,F1278
D0145,B8368,445,455,1,F1293
D0145,B4534,178,207,21,F1250
D0145,B6739,299,327,14,F1273
D0145,B2357,21,47,18,F1230
D0145,B3232,650,656,10,F1244
D0146,B5491,330,342,20,F1261
D0146,B1723,397,405,9,F1224
D0146,B5335,425,455,4,F1258
D0146,B1028,507,536,5,F1217
D0146,B3066,426,449,49,F1241
D0146,B4790,670,680,54,F1255
D0147,B4560,401,418,2,F1251
D0147,B4776,588,597,5,F1254
D0147,B1612,376,393,26,F1222
D0147,B7795,23,32,17,F1284
D0147,B1065,405,413,5,F1218
D0147,B5929,243,264,9,F1266
D0147,B6192,388,416,12,F1268
D0147,B2714,253,264,12,F1236
D0147,B6804,190,217,9,F1276
D0147,B8003,693,704,8,F1288
D0147,B1543,706,720,4,F1220
D0147,B2662,461,479,31,F1234
D0147,B6911,704,720,16,F1279
D0147,B1368,492,504,17,F1219
D0147,B5639,677,691,24,F1264
D0147,B1963,416,442,25,F1229
D0147,B6562,586,594,17,F1271
D0147,B3849,717,720,25,F1246
D0147,B0310,587,595,2,F1210
D0147,B8122,639,654,8,F1290
D0147,B2878,25,40,7,F1237
D0147,B3967,567,580,19,F1248
D0147,B2484,379,386,5,F1231
D0147,B5410,257,274,12,F1260
D0147,B7736,12,21,2,F1283
D0147,B6841,303,314,3,F1277
D0147,B8271,294,321,7,F1291
D0147,B6927,394,424,13,F1280
D0147,B4642,373,395,4,F1252
D0147,B8287,674,683,4,F1292
D0147,B8076,500,508,13,F1289
D0147,B8590,527,555,10,F1294
D0147,B0062,434,444,30,F1208
D0147,B0750,413,426,24,F1214
D0147,B5539,444,449,2,F1263
D0147,B7839,208,233,23,F1286
D0147,B2929,218,241,34,F1238
D0147,B0766,174,182,28,F1215
D0147,B5854,107,135,10,F1265
D0147,B8789,174,189,31,F1295
D0147,B3166,376,398,13,F1242
D0147,B9155,291,314,15,F1298
D0147,B7802,297,314,27,F1285
D0147,B2978,501,513,15,F1239
D0147,B7028,388,414,18,F1281
D0147,B9020,243,266,23,F1297
D0147,B5371,552,573,33,F1259
D0147,B4837,548,562,4,F1256
D0147,B1733,407,412,3,F1225
D0147,B9210,571,596,12,F1299
D0147,B4674,412,426,16,F1253
D0147,B0617,494,514,13,F1213
D0147,B7431,79,109,23,F1282
D0147,B6586,58,74,8,F1272
D0148,B3465,139,167,64,F1400
D0148,B1584,634,651,21,F1345
D0149,S260,588,615,1,E2198
D0149,B8641,594,612,56,F1542
D0149,B1147,303,331,25,F1332
D0149,B1920,81,96,8,F1356
D0149,B2941,293,301,2,F1387
D0149,B0974,571,583,24,F1328
D0149,S418,482,511,3,E3046
D0149,B6256,698,709,52,F1474
D0150,B5643,274,279,2,E3798
D0150,B7819,306,335,3,F1518
D0150,B4981,553,575,22,F1438
D0150,B1291,440,452,79,F1338
D0150,B7559,464,487,9,F1509
D0150,B1270,433,459,75,F1337
D0150,B2232,3,20,1,E2176
D0150,B4062,453,477,60,F1419
D0150,B2232,365,392,1,E2177
D0150,S426,430,460,1,E3125
D0150,B6853,145,170,6,F1488
D0150,B6654,38,43,28,F1482
D0150,B5119,615,629,15,F1443
D0150,B2365,186,196,8,F1369
D0150,B2232,534,557,6,E3044
D0150,S259,658,676,1,E2149
D0151,B0552,447,453,1,E2079
D0151,B3957,273,286,13,F1416
D0151,S418,400,417,2,E3049
D0151,B8280,320,337,53,F1532
D0151,B1153,338,365,33,F1333
D0151,B0552,173,200,1,E2297
D0151,B1991,192,215,35,F1359
D0151,B3436,200,217,35,F1396
D0151,S262,108,118,1,E2224
D0151,B5838,715,720,46,F1464
D0152,B7565,32,44,31,F1510
D0152,B6233,571,593,11,F1473
D0152,B8889,377,405,19,F1555
D0152,B2232,88,116,1,E2225
D0152,B5510,63,82,45,F1452
D0152,B7263,274,298,30,F1500
D0152,B7996,369,397,6,F1523
D0152,B0941,311,336,29,F1326
D0152,S266,442,466,1,E2298
D0152,B3083,278,304,89,F1389
D0152,B7221,21,43,61,F1498
D0152,B6096,542,551,2,E2299
D0152,B2232,532,555,1,E3124
D0152,B4680,275,291,24,F1433
D0152,B5169,587,605,9,F1445
D0152,B4011,360,386,42,F1418
D0152,B0552,147,176,1,E2200
D0152,B0240,308,328,41,F1305
D0152,B2232,39,54,3,E2278
D0152,B6508,249,268,54,F1479
D0152,B0550,351,359,25,F1315
